marketplace_id,marketplace_code,gap_type,gap_reason,ownership_bucket,amazon_order_id,purchase_date,fulfillment_channel,sample_sku,sample_asin,missing_lines,finance_rows,order_fee_rows,fba_charge_rows,referral_charge_rows,fee_rows_without_sku,charge_types
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,303-1994083-9429918,2026-02-06,AFN,FBA_5906638361320,B0FPWTX11H,1,5,0,0,1,0,Commission|Principal|ShippingCharge|ShippingTax|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,303-2636195-6663529,2026-02-28,AFN,FBA_5906638360934,B0FPR35PRS,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,303-3507574-4187557,2026-02-10,AFN,FBA_5906638364338,B0FT88QR35,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,303-4604670-1697108,2026-02-14,AFN,FBA_5906638341353,B0FLPL4ZF7,1,5,0,0,1,0,Commission|Principal|ShippingCharge|ShippingTax|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,303-4971458-2233946,2026-03-01,AFN,FBA_5906638365311,B0FR4HCBSY,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,303-5098387-6032355,2026-03-02,AFN,FBA_5906638326091,B0FM7YHC8N,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,303-5176071-7601143,2026-02-03,AFN,FBA_5906638365311,B0FR4HCBSY,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,303-5568366-8441960,2026-03-03,AFN,FBA_5906638365519,B0GLG6HV99,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,303-5660304-7717948,2026-02-22,AFN,FBA_5906638341155,B0FLQ2Q4VN,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,303-5851557-8073956,2026-03-03,AFN,FBA_5903699459416,B0BT22XKNN,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,303-5872129-9729125,2026-02-10,AFN,FBA_5906638361269,B0FPX4T6LS,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,303-6321561-7353907,2026-02-13,AFN,FBA_5906638365304,B0FR4HCBSY,2,6,0,0,2,0,Commission|Principal|Tax|Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,303-6342259-4341924,2026-02-05,AFN,FBA_5906638361252,B0FPWSVGZM,1,2,0,0,1,0,Commission|Principal
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,303-6346750-9477112,2026-03-02,AFN,FBA_5906638317464,B0FP4XY152,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,303-6349083-7625167,2026-02-12,AFN,FBA_5906638330197,B0FHPVWWBS,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,303-6469147-9133937,2026-02-04,AFN,FBA_5906638330197,B0FHPVWWBS,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,303-6879422-1965113,2026-02-10,AFN,FBA_5906638360965,B0FPR76W7S,1,7,0,0,2,0,Commission|Commission|Principal|Principal|RefundCommission|Tax|Tax
