marketplace_id,marketplace_code,gap_type,gap_reason,ownership_bucket,amazon_order_id,purchase_date,fulfillment_channel,sample_sku,sample_asin,missing_lines,finance_rows,order_fee_rows,fba_charge_rows,referral_charge_rows,fee_rows_without_sku,charge_types
A1805IZSGTT6HS,NL,fba,no_finance_rows,amazon_missing,408-5022642-9546713,2026-02-26,AFN,FBA_5903699437735,B0BC1YHV2B,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,referral,no_finance_rows,amazon_missing,408-5031761-1526715,2026-02-21,MFN,MAG_5903699480472,B0FVFHVK81,1,0,0,0,0,0,
A1C3SOZRARQ6R3,PL,referral,no_finance_rows,amazon_missing,408-5143269-0211512,2026-03-01,MFN,MAG_5903699472453,B0C94139SF,1,0,0,0,0,0,
AMEN7PMS3EDWL,BE,referral,no_finance_rows,amazon_missing,408-5145576-5547559,2026-03-03,MFN,MAG_5903699440926,B0BF9VM7YK,1,0,0,0,0,0,
AMEN7PMS3EDWL,BE,referral,no_finance_rows,amazon_missing,408-5147574-5363541,2026-02-24,MFN,MAG_5906638300909,B0D4Q457VC,1,0,0,0,0,0,
A1C3SOZRARQ6R3,PL,referral,no_finance_rows,amazon_missing,408-5190593-6209150,2026-03-04,MFN,MAG_5902730382089,B07YC4Z6QY,1,0,0,0,0,0,
A2NODRKZP88ZB9,SE,referral,no_finance_rows,amazon_missing,408-5190659-5032331,2026-03-01,MFN,MAG_5906638323274,B0F664G3LX,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,fba,no_finance_rows,amazon_missing,408-5240026-7249905,2026-02-25,AFN,FBA_5903699453780,B0BRBFSWFN,1,0,0,0,0,0,
A2NODRKZP88ZB9,SE,referral,no_finance_rows,amazon_missing,408-5328981-9282760,2026-03-01,MFN,MAG_5903699488089,B0CMQV44D9,2,0,0,0,0,0,
AMEN7PMS3EDWL,BE,fba,no_finance_rows,amazon_missing,408-5338429-9059526,2026-03-02,AFN,FBA_5906638309216,B0F8B9BTK8,1,0,0,0,0,0,
AMEN7PMS3EDWL,BE,referral,no_finance_rows,amazon_missing,408-5358258-6634702,2026-02-22,MFN,MAG_5903699421161,B092QMNTB5,1,0,0,0,0,0,
AMEN7PMS3EDWL,BE,referral,no_finance_rows,amazon_missing,408-5380905-5201119,2026-03-02,MFN,MAG_7290112634146,B0B2JX1KWF,1,0,0,0,0,0,
A1805IZSGTT6HS,NL,referral,no_finance_rows,amazon_missing,408-5421166-3269962,2026-03-02,MFN,MAG_5906638302323,B0D8SZ87H5,1,0,0,0,0,0,
AMEN7PMS3EDWL,BE,fba,no_finance_rows,amazon_missing,408-5437369-2399523,2026-02-22,AFN,FBA_5903699425657,B09GVTCY3T,1,0,0,0,0,0,
